Effector,Protein,ProteinGeneName,Shared_Connections,Shortest_Path,Is_Connected
NleK,Q9DBJ3,Baiap2l1,0,,False
NleK,Q8BKX1,Baiap2,0,,False
NleK,P42337,Pik3ca,0,,False
NleK,P05784,Krt18,0,,False
NleK,P26039,Tln1,0,,False
NleK,Q64727,Vcl,0,,False
NleK,Q7TPR4,Actn1,0,,False
NleK,Q3UGC2,Cttn,0,,False
NleK,P68254,Ywhaq,0,,False
NleK,O08611,Inppl1,0,,False
NleK,Q61036,Pak3,0,,False
NleK,Q8BTW9,Pak4,0,,False
NleK,Q8C015,Pak5,0,,False
NleK,Q8CIN4,Pak2,0,,False
NleK,Q9DCE5,Pak1ip1,0,,False
NleK,Q3ULB5,Pak6,0,,False
NleK,A8MVW3,Sec24,0,,False
NleK,B2RWS6,Ep300,0,,False
NleK,G3UWA6,Slc3a2,0,,False
NleK,O88643,Pak1,0,,False
NleK,Q9DD03,Rab13,0,,False
NleK,Q9D620,Rab11fip1,0,,False
NleK,P84078,Arf1,0,,False
NleK,P84084,Arf5,0,,False
NleK,P62331,Arf6,0,,False
NleK,G3XA57,Rab11fip2,0,,False
NleK,P35283,Rab12,0,,False
NleK,P35292,Rab17,0,,False
NleK,P35293,Rab18,0,,False
NleK,P35294,Rab19,0,,False
NleK,P46638,Rab11b,0,,False
NleK,P61027,Rab10,0,,False
NleK,P62492,Rab11a,0,,False
NleK,P62821,Rab1A,0,,False
NleK,Q8BQP8,Rab11fip4,0,,False
NleK,Q8CHD8,Rab11fip3,0,,False
NleK,Q8K386,Rab15,0,,False
NleK,Q8R361,Rab11fip5,0,,False
NleK,Q91V41,Rab14,0,,False
NleK,Q9D1G1,Rab1b,0,,False
NleK,Q3TX81,Tmbim6,0,,False
NleK,Q8BH93,Mapk1ip1l,0,,False
NleK,Q9D7G9,Mapk1ip1,0,,False
NleN,Q9QY24,Zbp1,0,,False
NleN,P29452,Casp1,0,,False
NleN,O89110,Casp8,0,,False
NleN,Q9JIB3,Naip7,0,,False
NleN,Q9JIB6,Naip6,0,,False
NleN,Q9QUK4,Naip2,0,,False
NleN,Q9QWK5,Naip1,0,,False
NleN,Q9R016,Naip5,0,,False
NleN,P70343,Casp4,0,,False
NleN,P70196,Traf6,0,,False
NleN,Q3UDB7,Ticam1,0,,False
NleN,O08911,Mapk12,0,,False
NleN,O54992,Mapkapk5,0,,False
NleN,P47811,Mapk14,0,,False
NleN,P49138,Mapkapk2,0,,False
NleN,P63085,Mapk1,0,,False
NleN,Q3UMW7,Mapkapk3,0,,False
NleN,P05627,Jun,0,,False
NleN,P25118,Tnfrsf1a,0,,False
NleN,P39428,Traf1,0,,False
NleN,P39429,Traf2,0,,False
NleN,P70191,Traf5,0,,False
NleN,Q149C2,Traf3ip1,0,,False
NleN,Q3UDK1,Trafd1,0,,False
NleN,Q60803,Traf3,0,,False
NleN,Q61382,Traf4,0,,False
NleN,Q8N7N6,Traf3ip2,0,,False
NleN,Q922B6,Traf7,0,,False
NleN,P13504,Il1r1,0,,False
NleN,Q8C0G2,Traf3ip3,0,,False
NleN,Q9EPQ1,Tlr1,0,,False
NleN,Q61532,Mapk6,0,,False
NleN,Q63844,Mapk3,0,,False
NleN,Q61831,Mapk10,0,,False
NleN,Q9WUI1,Mapk11,0,,False
NleN,Q6NS57,Mapkbp1,0,,False
NleN,Q6P5G0,Mapk4,0,,False
NleN,Q80Y86,Mapk15,0,,False
NleN,Q8BKH7,Mapkap1,0,,False
NleN,Q9ERE9,Mapk8ip2,0,,False
NleN,Q9ESN9,Mapk8ip3,0,,False
NleN,Q9WTU6,Mapk9,0,,False
NleN,Q60855,Ripk1,0,,False
NleN,Q9QZL0,Ripk3,0,,False
NleN,Q3U0V2,Tradd,0,,False
NleN,Q91Y86,Mapk8,0,,False
NleN,Q9WVS8,Mapk7,0,,False
NleN,Q9Z1B7,Mapk13,0,,False
NleN,Q9WVI9,Mapk8ip1,0,,False
NleN,Q8CF89,Tab1,0,,False
NleN,P25446,Fas,0,,False
NleN,Q61160,Fadd,0,,False
NleN,Q8C3Q9,Casp9,0,,False
NleN,P62897,Cycs,0,,False
NleN,Q99K90,Tab2,0,,False
NleN,P70671,Irf3,0,,False
NleN,Q9EPB4,Pycard,0,,False
NleN,Q571K4,Tab3,0,,False
NleN,Q62073,Map3k7,0,,False
NleN,O88593,Pglyrp1,0,,False
NleN,Q9WTK5,Nfkb2,0,,False
NleN,P22366,Myd88,0,,False
NleN,Q3UP24,Nlrc4,0,,False
NleN,Q8R4B8,Nlrp3,0,,False
NleN,Q99MB1,Tlr3,0,,False
NleN,Q9QUK6,Tlr4,0,,False
NleN,O88522,Ikbkg,0,,False
NleN,P25799,Nfkb1,0,,False
NleN,O88351,Ikbkb,0,,False
NleN,Q04207,Rela,0,,False
NleN,O35387,Hax1,0,,False
NleN,Q9D8Z2,Triap1,0,,False
NleN,P70380,Il18,0,,False
NleN,Q9JJY9,Il22,0,,False
NleN,Q8K3Z0,Nod2,0,,False
NleN,P10749,Il1b,0,,False
NleN,Q9D8T2,Gsdmd,0,,False
NleN,P08505,Il6,0,,False
NleN,Q9Z121,Ccl8,0,,False
NleN,O54824,Il16,0,,False
NleN,Q9JIL2,Ccl28,0,,False
NleN,P18340,Cxcl9,0,,False
NleN,P12850,Cxcl1,0,,False
NleN,Q9D2Y4,Mlkl,0,,False
NleN,P50228,Cxcl5,0,,False
NleN,P27784,Ccl6,0,,False
NleN,O08668,Casp3,0,,False
NleN,O08738,Casp6,0,,False
NleN,O08669,Casp7,0,,False
NleN,P52332,Jak1,0,,False
NleN,P42225,Stat1,0,,False
NleN,Q9WVL2,Stat2,0,,False
NleN,Q61179,Irf9,0,,False
NleN,Q9R117,Tyk2,0,,False
NleN,Q9QUN7,Tlr2,0,,False
NleN,P07750,Il4,0,,False
NleN,P10889,Cxcl2,0,,False
NleN,P06804,Tnf,0,,False
NleN,P04401,Il5,0,,False
NleN,P20109,Il13,0,,False
NleN,Q9Z2D3,Gsdme,0,,False
NleN,O88336,Rhoa,0,,False
NleN,P62746,Rhob,0,,False
NleN,Q62159,Rhoc,0,,False
NleN,Q9D3G9,Rhoh,0,,False
NleN,P63001,Rac1,0,,False
NleN,Q05144,Rac2,0,,False
NleN,P60764,Rac3,0,,False
NleN,P84096,Rhog,0,,False
NleN,P60766,Cdc42,0,,False
NleN,P97348,Rhod,0,,False
NleN,Q8BVZ5,Il33,0,,False
NleN,Q8K4B4,Il23r,0,,False
NleN,P61161,Actr2,0,,False
NleN,Q99JY9,Actr3,0,,False
NleN,Q60680,Chuk,0,,False
NleN,Q3TXX8,N-WASP,0,,False
NleN,P62908,Rps3,0,,False
NleN,Q6NZP1,Zranb3,0,,False
NleN,P70441,Nherf1,0,,False
NleN,P31725,S100a9,0,,False
NleN,P27005,S100a8,0,,False
NleN,O55222,Ilk,0,,False
NleN,Q91VH2,Snx9,0,,False
NleN,P11672,Lcn2,0,,False
NleN,Q99LE6,Abcf2,0,,False
NleN,O55032,Nck1,0,,False
NleN,Q9DBJ3,Baiap2l1,0,,False
NleN,Q8BKX1,Baiap2,0,,False
NleN,P42337,Pik3ca,0,,False
NleN,P05784,Krt18,0,,False
NleN,P26039,Tln1,0,,False
NleN,Q64727,Vcl,0,,False
NleN,Q7TPR4,Actn1,0,,False
NleN,Q3UGC2,Cttn,0,,False
NleN,P68254,Ywhaq,0,,False
NleN,O08611,Inppl1,0,,False
NleN,Q61036,Pak3,0,,False
NleN,Q8BTW9,Pak4,0,,False
NleN,Q8C015,Pak5,0,,False
NleN,Q8CIN4,Pak2,0,,False
NleN,Q9DCE5,Pak1ip1,0,,False
NleN,Q3ULB5,Pak6,0,,False
NleN,A8MVW3,Sec24,0,,False
NleN,B2RWS6,Ep300,0,,False
NleN,G3UWA6,Slc3a2,0,,False
NleN,O88643,Pak1,0,,False
NleN,Q9DD03,Rab13,0,,False
NleN,Q9D620,Rab11fip1,0,,False
NleN,P84078,Arf1,0,,False
NleN,P84084,Arf5,0,,False
NleN,P62331,Arf6,0,,False
NleN,G3XA57,Rab11fip2,0,,False
NleN,P35283,Rab12,0,,False
NleN,P35292,Rab17,0,,False
NleN,P35293,Rab18,0,,False
NleN,P35294,Rab19,0,,False
NleN,P46638,Rab11b,0,,False
NleN,P61027,Rab10,0,,False
NleN,P62492,Rab11a,0,,False
NleN,P62821,Rab1A,0,,False
NleN,Q8BQP8,Rab11fip4,0,,False
NleN,Q8CHD8,Rab11fip3,0,,False
NleN,Q8K386,Rab15,0,,False
NleN,Q8R361,Rab11fip5,0,,False
NleN,Q91V41,Rab14,0,,False
NleN,Q9D1G1,Rab1b,0,,False
NleN,Q3TX81,Tmbim6,0,,False
NleN,Q8BH93,Mapk1ip1l,0,,False
NleN,Q9D7G9,Mapk1ip1,0,,False
NleN,Q9D0E1,Hnrnpm,0,,False
EspN,Q9QY24,Zbp1,0,,False
EspN,P29452,Casp1,0,,False
EspN,O89110,Casp8,0,,False
EspN,Q9JIB3,Naip7,0,,False
EspN,Q9JIB6,Naip6,0,,False
EspN,Q9QUK4,Naip2,0,,False
EspN,Q9QWK5,Naip1,0,,False
EspN,Q9R016,Naip5,0,,False
EspN,P70343,Casp4,0,,False
EspN,P70196,Traf6,0,,False
EspN,Q3UDB7,Ticam1,0,,False
EspN,O08911,Mapk12,0,,False
EspN,O54992,Mapkapk5,0,,False
EspN,P47811,Mapk14,0,,False
EspN,P49138,Mapkapk2,0,,False
EspN,P63085,Mapk1,0,,False
EspN,Q3UMW7,Mapkapk3,0,,False
EspN,P05627,Jun,0,,False
EspN,P25118,Tnfrsf1a,0,,False
EspN,P39428,Traf1,0,,False
EspN,P39429,Traf2,0,,False
EspN,P70191,Traf5,0,,False
EspN,Q149C2,Traf3ip1,0,,False
EspN,Q3UDK1,Trafd1,0,,False
EspN,Q60803,Traf3,0,,False
EspN,Q61382,Traf4,0,,False
EspN,Q8N7N6,Traf3ip2,0,,False
EspN,Q922B6,Traf7,0,,False
EspN,P13504,Il1r1,0,,False
EspN,Q8C0G2,Traf3ip3,0,,False
EspN,Q9EPQ1,Tlr1,0,,False
EspN,Q61532,Mapk6,0,,False
EspN,Q63844,Mapk3,0,,False
EspN,Q61831,Mapk10,0,,False
EspN,Q9WUI1,Mapk11,0,,False
EspN,Q6NS57,Mapkbp1,0,,False
EspN,Q6P5G0,Mapk4,0,,False
EspN,Q80Y86,Mapk15,0,,False
EspN,Q8BKH7,Mapkap1,0,,False
EspN,Q9ERE9,Mapk8ip2,0,,False
EspN,Q9ESN9,Mapk8ip3,0,,False
EspN,Q9WTU6,Mapk9,0,,False
EspN,Q60855,Ripk1,0,,False
EspN,Q9QZL0,Ripk3,0,,False
EspN,Q3U0V2,Tradd,0,,False
EspN,Q91Y86,Mapk8,0,,False
EspN,Q9WVS8,Mapk7,0,,False
EspN,Q9Z1B7,Mapk13,0,,False
EspN,Q9WVI9,Mapk8ip1,0,,False
EspN,Q8CF89,Tab1,0,,False
EspN,P25446,Fas,0,,False
EspN,Q61160,Fadd,0,,False
EspN,Q8C3Q9,Casp9,0,,False
EspN,P62897,Cycs,0,,False
EspN,Q99K90,Tab2,0,,False
EspN,P70671,Irf3,0,,False
EspN,Q9EPB4,Pycard,0,,False
EspN,Q571K4,Tab3,0,,False
EspN,Q62073,Map3k7,0,,False
EspN,O88593,Pglyrp1,0,,False
EspN,Q9WTK5,Nfkb2,0,,False
EspN,P22366,Myd88,0,,False
EspN,Q3UP24,Nlrc4,0,,False
EspN,Q8R4B8,Nlrp3,0,,False
EspN,Q99MB1,Tlr3,0,,False
EspN,Q9QUK6,Tlr4,0,,False
EspN,O88522,Ikbkg,0,,False
EspN,P25799,Nfkb1,0,,False
EspN,O88351,Ikbkb,0,,False
EspN,Q04207,Rela,0,,False
EspN,O35387,Hax1,0,,False
EspN,Q9D8Z2,Triap1,0,,False
EspN,P70380,Il18,0,,False
EspN,Q9JJY9,Il22,0,,False
EspN,Q8K3Z0,Nod2,0,,False
EspN,P10749,Il1b,0,,False
EspN,Q9D8T2,Gsdmd,0,,False
EspN,P08505,Il6,0,,False
EspN,Q9Z121,Ccl8,0,,False
EspN,O54824,Il16,0,,False
EspN,Q9JIL2,Ccl28,0,,False
EspN,P18340,Cxcl9,0,,False
EspN,P12850,Cxcl1,0,,False
EspN,Q9D2Y4,Mlkl,0,,False
EspN,P50228,Cxcl5,0,,False
EspN,P27784,Ccl6,0,,False
EspN,O08668,Casp3,0,,False
EspN,O08738,Casp6,0,,False
EspN,O08669,Casp7,0,,False
EspN,P52332,Jak1,0,,False
EspN,P42225,Stat1,0,,False
EspN,Q9WVL2,Stat2,0,,False
EspN,Q61179,Irf9,0,,False
EspN,Q9R117,Tyk2,0,,False
EspN,Q9QUN7,Tlr2,0,,False
EspN,P07750,Il4,0,,False
EspN,P10889,Cxcl2,0,,False
EspN,P06804,Tnf,0,,False
EspN,P04401,Il5,0,,False
EspN,P20109,Il13,0,,False
EspN,Q9Z2D3,Gsdme,0,,False
EspN,O88336,Rhoa,0,,False
EspN,P62746,Rhob,0,,False
EspN,Q62159,Rhoc,0,,False
EspN,Q9D3G9,Rhoh,0,,False
EspN,P63001,Rac1,0,,False
EspN,Q05144,Rac2,0,,False
EspN,P60764,Rac3,0,,False
EspN,P84096,Rhog,0,,False
EspN,P60766,Cdc42,0,,False
EspN,P97348,Rhod,0,,False
EspN,Q8BVZ5,Il33,0,,False
EspN,Q8K4B4,Il23r,0,,False
EspN,P61161,Actr2,0,,False
EspN,Q99JY9,Actr3,0,,False
EspN,Q60680,Chuk,0,,False
EspN,Q3TXX8,N-WASP,0,,False
EspN,P62908,Rps3,0,,False
EspN,Q6NZP1,Zranb3,0,,False
EspN,P70441,Nherf1,0,,False
EspN,P31725,S100a9,0,,False
EspN,P27005,S100a8,0,,False
EspN,O55222,Ilk,0,,False
EspN,Q91VH2,Snx9,0,,False
EspN,P11672,Lcn2,0,,False
EspN,Q99LE6,Abcf2,0,,False
EspN,O55032,Nck1,0,,False
EspN,Q9DBJ3,Baiap2l1,0,,False
EspN,Q8BKX1,Baiap2,0,,False
EspN,P42337,Pik3ca,0,,False
EspN,P05784,Krt18,0,,False
EspN,P26039,Tln1,0,,False
EspN,Q64727,Vcl,0,,False
EspN,Q7TPR4,Actn1,0,,False
EspN,Q3UGC2,Cttn,0,,False
EspN,P68254,Ywhaq,0,,False
EspN,O08611,Inppl1,0,,False
EspN,Q61036,Pak3,0,,False
EspN,Q8BTW9,Pak4,0,,False
EspN,Q8C015,Pak5,0,,False
EspN,Q8CIN4,Pak2,0,,False
EspN,Q9DCE5,Pak1ip1,0,,False
EspN,Q3ULB5,Pak6,0,,False
EspN,A8MVW3,Sec24,0,,False
EspN,B2RWS6,Ep300,0,,False
EspN,G3UWA6,Slc3a2,0,,False
EspN,O88643,Pak1,0,,False
EspN,Q9DD03,Rab13,0,,False
EspN,Q9D620,Rab11fip1,0,,False
EspN,P84078,Arf1,0,,False
EspN,P84084,Arf5,0,,False
EspN,P62331,Arf6,0,,False
EspN,G3XA57,Rab11fip2,0,,False
EspN,P35283,Rab12,0,,False
EspN,P35292,Rab17,0,,False
EspN,P35293,Rab18,0,,False
EspN,P35294,Rab19,0,,False
EspN,P46638,Rab11b,0,,False
EspN,P61027,Rab10,0,,False
EspN,P62492,Rab11a,0,,False
EspN,P62821,Rab1A,0,,False
